Bankrupt?, ROA(C) before interest and depreciation before interest, Operating Gross Margin, Operating Profit Rate, Current Ratio, Quick Ratio, Long-term Liability to Current Assets, Liability to Equity, Equity to Liability,,,0.015106556
0,0.518695461,0.608995517,0.999073311,0.008829302,0.003692512,0.006710944,0.283470922,0.02124502,,,
0,0.499049383,0.606746998,0.999035874,0.009181875,0.005669462,0.005492909,0.282578859,0.022489025,,,
0,0.500170624,0.613276352,0.999020275,0.005243665,0.004287031,0.013434103,0.278005733,0.039350316,,,
0,0.529859114,0.605939838,0.999086368,0.011466423,0.009537896,0.008252642,0.279228705,0.031519223,,,
0,0.504168089,0.609795471,0.99903391,0.009233045,0.004935202,0.004292804,0.279110457,0.032087549,,,
0,0.536976551,0.607121752,0.99907724,0.022543455,0.010476776,0.002819323,0.275967969,0.085466302,,,
0,0.489738215,0.606393866,0.99898746,0.006634613,0.004867827,0.001333652,0.290827342,0.016227135,,,
0,0.56232633,0.615272633,0.999183774,0.009528207,0.00681109,0.011889764,0.280440553,0.027039956,,,
0,0.563106323,0.614018651,0.999211159,0.008957226,0.005237764,0.009655071,0.27954252,0.030145013,,,
0,0.482035782,0.599100592,0.998987113,0.009163154,0.007245907,0,0.282432284,0.022720819,,,
0,0.51313801,0.60836132,0.999005369,0.005037738,0.002955132,0.00482517,0.283197967,0.021597993,,,
0,0.487544484,0.615950071,0.99900664,0.009503871,0.006265853,0.000373976,0.278475387,0.035745861,,,
0,0.484668259,0.602768849,0.998981451,0.005829623,0.003436113,0.018300015,0.285223558,0.019414063,,,
0,0.562131331,0.611164762,0.999107051,0.004459892,0.003793574,0.012637668,0.284993318,0.019619082,,,
0,0.499683128,0.608570317,0.999010685,0.006950368,0.004751793,0.011499533,0.285599434,0.019097942,,,
0,0.570077512,0.618688652,0.999184121,0.014503543,0.012585981,0,0.27735723,0.046407085,,,
0,0.505289329,0.606314591,0.999022124,0.008164717,0.00440057,0.000897802,0.284997156,0.019615589,,,
0,0.551650173,0.620259733,0.999120223,0.011334754,0.007824831,0.000301849,0.280692954,0.026334257,,,
0,0.508068054,0.608080255,0.99902247,0.031222992,0.025766482,0,0.275965079,0.085635664,,,
0,0.505630576,0.613233111,0.999115833,0.004074246,0.002965114,0.054286326,0.28295051,0.021938132,,,
0,0.336274558,0.561344211,0.997231257,0.008323219,0.004670693,0,0.278521804,0.03543749,,,
0,0.524057914,0.615409562,0.999072271,0.014325696,0.010814274,0.008206782,0.277805373,0.041217807,,,
0,0.526300395,0.617196846,0.999050202,0.008958474,0.004832892,0.003667793,0.280952402,0.025668062,,,
1,0.40116024,0.59456752,0.998942627,0.007130711,0.002374961,0.007269717,0.292372455,0.015703499,,,
0,0.491736947,0.605572291,0.999036567,0.009113856,0.006406841,0.005129497,0.27970414,0.02950426,,,
0,0.472870862,0.605111057,0.998989308,0.007353487,0.004492275,0.027010799,0.280109053,0.02806652,,,
0,0.468093404,0.610458496,0.99904766,0.003521986,0.002019995,0.004780996,0.284521177,0.020069514,,,
0,0.493784429,0.610645873,0.999016,0.018656416,0.013801222,0.006503011,0.276577127,0.061292552,,,
0,0.507044313,0.605608325,0.998996935,0.008674544,0.004922101,0.010488685,0.28094367,0.025689585,,,
0,0.504314337,0.606264143,0.999042345,0.008552235,0.003716841,0.000554027,0.280208747,0.02774485,,,
0,0.462292205,0.598934836,0.998939392,0.010036786,0.00770942,0.001982935,0.280026866,0.028340726,,,
0,0.492955687,0.608224391,0.999028479,0.006241478,0.005561537,0.004871112,0.282355191,0.022846287,,,
0,0.476332082,0.609132446,0.998945978,0.003843982,0.00339993,0.004351099,0.277823221,0.041041794,,,
0,0.486715741,0.603424667,0.999011956,0.023548756,0.020502516,0,0.276138184,0.07667643,,,
0,0.478672062,0.605226365,0.999007912,0.008235856,0.006185378,0.002990454,0.280316282,0.027410638,,,
0,0.532784088,0.606732585,0.999040611,0.007226811,0.005030649,0.003303958,0.281755996,0.023914687,,,
0,0.525032906,0.610227879,0.999095959,0.006526657,0.005227783,0.022526306,0.283599734,0.021085951,,,
0,0.529274119,0.60532726,0.999025359,0.007073925,0.005623922,0.013041723,0.279039172,0.032445058,,,
0,0.508263053,0.608887416,0.999051126,0.004552248,0.002737412,0.01431501,0.282106444,0.023268884,,,
0,0.525227904,0.605384915,0.999051704,0.014767505,0.011826767,0,0.277768085,0.041592121,,,
0,0.473065861,0.606228109,0.998945632,0.00687611,0.004686289,0.019097516,0.283236912,0.021546253,,,
0,0.602349729,0.625643206,0.999393493,0.011555034,0.009859798,0,0.277247207,0.047958231,,,
0,0.480329547,0.604375964,0.998999823,0.008615262,0.006121746,0.00790056,0.284926366,0.019680429,,,
0,0.573538732,0.614033065,0.999119646,0.009796537,0.005986373,0,0.279682168,0.029588937,,,
0,0.550382684,0.614018651,0.999148648,0.014808066,0.008597145,0,0.277641759,0.042930291,,,
0,0.507239312,0.613499762,0.999129583,0.030731885,0.021784508,0.023546721,0.282177804,0.023144781,,,
0,0.463559694,0.59742141,0.998970705,0.007327902,0.005062465,0,0.293727727,0.015314142,,,
0,0.506118071,0.616324825,0.999124614,0.012233347,0.009801781,0.016487698,0.282309799,0.022921348,,,
0,0.512553015,0.606199282,0.999028017,0.012127887,0.008887231,0.000966242,0.277574095,0.043695125,,,
0,0.528640374,0.604030038,0.999036105,0.00721745,0.005804835,0.001049691,0.28122366,0.02502804,,,
0,0.481402038,0.60512547,0.999029288,0.006353178,0.004874065,0,0.282428624,0.022726718,,,
0,0.506361819,0.608534283,0.999067765,0.01079123,0.004195951,0,0.277862741,0.04065907,,,
0,0.51659923,0.603806627,0.999053668,0.014423044,0.012141806,0.010206951,0.283924093,0.020705039,,,
0,0.504265588,0.609377477,0.999038069,0.00964178,0.005415559,0,0.278389485,0.03633691,,,
0,0.568468776,0.603251704,0.999007103,0.006678294,0.006020684,0.002148223,0.280675621,0.026380817,,,
0,0.520401696,0.616396892,0.999155465,0.005995613,0.002869666,0.006753685,0.282567644,0.022506457,,,
0,0.511870521,0.604815578,0.999050086,0.010585926,0.005711259,0,0.278176243,0.0379297,,,
0,0.513284259,0.616440133,0.999093648,0.008458008,0.004013166,0.0122503,0.278656477,0.034583563,,,
0,0.626529518,0.618861615,0.999201222,0.014092936,0.01019792,0.006294966,0.278875538,0.033311689,,,
0,0.508506801,0.602293201,0.999033563,0.010972197,0.007083084,0.001456719,0.278076834,0.038740587,,,
0,0.574513723,0.612397123,0.999149457,0.010104805,0.008428708,0.00393152,0.279598771,0.029917226,,,
0,0.55428265,0.608087462,0.99906892,0.011668606,0.008806755,0.005074585,0.279829943,0.029033353,,,
0,0.57943743,0.620519177,0.999201338,0.011946921,0.006343833,0.00433877,0.27944217,0.030564745,,,
0,0.563886316,0.618616584,0.99920723,0.008965339,0.004368755,0.023452542,0.279006571,0.03261249,,,
0,0.538780286,0.618126522,0.99910786,0.014421172,0.011616533,0.000387551,0.277707026,0.04222497,,,
0,0.530395359,0.613045734,0.999069729,0.005149438,0.004013166,0.009601657,0.281177503,0.025133172,,,
0,0.535319066,0.622839764,0.999201338,0.006640853,0.004513486,0.008282846,0.280247498,0.027622925,,,
0,0.674889095,0.620014702,0.999238428,0.01790634,0.016162458,0,0.276765528,0.056677009,,,
0,0.611222152,0.601954482,0.999018657,0.004269565,0.002464794,0.007733078,0.282185276,0.023131924,,,
0,0.519329206,0.605067816,0.999046504,0.006939136,0.005443008,0.003993206,0.282819833,0.022126097,,,
0,0.495344416,0.604347137,0.998992082,0.008716353,0.006016941,0,0.28363158,0.021047329,,,
0,0.481207039,0.607006443,0.999033679,0.01779464,0.009801157,0,0.276415904,0.066038358,,,
0,0.495588164,0.604765131,0.999036336,0.010755661,0.006832924,0,0.27831575,0.036866521,,,
0,0.482913275,0.608476628,0.999012302,0.006374395,0.003774858,0.001539648,0.283745887,0.020910941,,,
0,0.507678058,0.609305409,0.999066956,0.008969707,0.005150427,0.008670303,0.279351079,0.03096137,,,
0,0.540730269,0.612353882,0.999025013,0.013035217,0.009730039,0,0.278672211,0.034487556,,,
0,0.547213962,0.611251243,0.999125423,0.013424607,0.008759344,0.00695335,0.281673745,0.024075639,,,
0,0.519182957,0.606458727,0.999051588,0.00915317,0.005668214,0.005419537,0.283012748,0.021850682,,,
0,0.518646712,0.61451592,0.999114331,0.006391244,0.005640765,0.007984889,0.278281824,0.03711749,,,
0,0.511285526,0.605219159,0.999067303,0.010613383,0.009093098,0.001840778,0.277555474,0.043911931,,,
0,0.477794569,0.601565315,0.998974865,0.007136951,0.005886558,0.010856495,0.283986792,0.020634471,,,
0,0.510066787,0.606163248,0.999063259,0.019229893,0.013017055,0.022077207,0.27978662,0.0291929,,,
0,0.486081997,0.604873233,0.998997281,0.007585624,0.005700654,0.00614656,0.291015002,0.016158251,,,
0,0.540096524,0.611669237,0.999119877,0.008369397,0.005686306,0.007682411,0.278609789,0.034872968,,,
0,0.599522254,0.614645642,0.999240161,0.010368142,0.006937729,0.00714609,0.278863694,0.033377048,,,
0,0.427533759,0.593572983,0.998870295,0.009013388,0.006784889,0,0.281170313,0.025149684,,,
0,0.535075318,0.608981104,0.999058983,0.005043354,0.003175972,0.000559914,0.282376298,0.022811685,,,
0,0.493053186,0.611712478,0.999009529,0.007528838,0.005705021,0.002989776,0.282574028,0.022496528,,,
0,0.505874324,0.606379452,0.999040611,0.005012777,0.003289511,0.013612463,0.287732032,0.017649117,,,
0,0.630429484,0.622875798,0.999263618,0.006902943,0.005098024,0.009180276,0.280225985,0.0276904,,,
0,0.521669185,0.608145116,0.998995201,0.005095772,0.002553379,0.012170268,0.284531526,0.020059178,,,
0,0.570760006,0.617240087,0.999180886,0.013648007,0.010831742,0,0.277451638,0.0451743,,,
0,0.512894262,0.608627971,0.999052513,0.009307927,0.007091818,0.001418961,0.283923754,0.020705422,,,
0,0.451859796,0.622947866,0.998825578,0.017981223,0.010462428,0.001471655,0.277400345,0.045833466,,,
0,0.518207966,0.610098157,0.999090181,0.010735068,0.007612101,0,0.278431258,0.036046109,,,
0,0.529859114,0.619690396,0.99918181,0.005770965,0.003907113,0.027471346,0.280776448,0.026113678,,,
0,0.585482377,0.620418282,0.999217283,0.005141326,0.003938305,0.000779064,0.28142733,0.024581323,,,
0,0.55540389,0.611705271,0.999087292,0.014582794,0.010338908,0,0.277041089,0.05125346,,,
0,0.517330473,0.614724917,0.999083826,0.01014911,0.007985158,0.009789287,0.279149893,0.031894666,,,
0,0.621508312,0.622284841,0.999190014,0.01018468,0.00638875,0,0.278677449,0.034455764,,,
1,0.480183298,0.60090229,0.999035296,0.008703249,0.002089242,0.002046229,0.287872219,0.017570287,,,
0,0.491980695,0.60512547,0.999019004,0.008904808,0.00652038,0.003783502,0.278904921,0.033151127,,,
0,0.479305806,0.604181381,0.998985726,0.00754943,0.004618291,0.020293515,0.279333063,0.031041657,,,
0,0.476137084,0.608505456,0.999000748,0.003866447,0.002089865,0.003777979,0.283461733,0.021256546,,,
0,0.495441915,0.610573805,0.99901496,0.014999017,0.010960253,0.004278246,0.276796196,0.056003526,,,
0,0.503875591,0.603604837,0.998978563,0.008834294,0.005174756,0.012400692,0.282345949,0.022861498,,,
0,0.51425925,0.609197308,0.999102776,0.007877667,0.003272043,0.001385721,0.282373085,0.02281694,,,
0,0.472578365,0.601039219,0.998976483,0.011257999,0.007660137,0.001630613,0.278826696,0.033583623,,,
0,0.464242188,0.605543464,0.998949907,0.005549437,0.004829149,0.005567779,0.283780785,0.020869984,,,
0,0.471554624,0.597760129,0.998896177,0.004625259,0.003554019,0.001035148,0.27742738,0.045482967,,,
0,0.495539414,0.604620995,0.999028594,0.019875133,0.017078256,0,0.276419319,0.06592869,,,
0,0.486715741,0.601478834,0.999002481,0.007030243,0.002583323,0.000408521,0.283333088,0.021420477,,,
0,0.523229172,0.604275069,0.999019813,0.007882659,0.005582124,0.003183284,0.281525144,0.024376235,,,
0,0.487203237,0.603381427,0.998994046,0.007994359,0.006264606,0.031415621,0.286732145,0.018264561,,,
0,0.507288061,0.603049914,0.998982607,0.006040543,0.004389341,0.01608545,0.280588322,0.026619484,,,
0,0.516014235,0.606934375,0.999026399,0.007183753,0.004280793,0.024428098,0.281865185,0.023706717,,,
0,0.510700531,0.601976102,0.999015422,0.011677967,0.007875362,0,0.277629625,0.043064871,,,
0,0.430214986,0.592809063,0.998714768,0.003976899,0.001503455,0.010372918,0.284327824,0.020266701,,,
0,0.565641301,0.620958792,0.999295855,0.007622441,0.006773036,0.010091885,0.281709414,0.024005377,,,
0,0.494223176,0.605211952,0.999010685,0.013481393,0.008411864,0.008760235,0.28161064,0.024201715,,,
0,0.567250037,0.612512432,0.999122997,0.008548491,0.004763022,0,0.281788735,0.023851659,,,
0,0.534441574,0.608282045,0.999084866,0.015614928,0.011490517,0,0.277545746,0.044026314,,,
0,0.488714474,0.610335981,0.999057597,0.011418997,0.006744963,0.019031982,0.281099165,0.025315063,,,
0,0.481548286,0.603821041,0.999030097,0.008235856,0.007804244,0,0.287321699,0.017889902,,,
0,0.530736606,0.617196846,0.999186316,0.008720722,0.006637662,0.028474837,0.284743189,0.019852445,,,
0,0.477404573,0.605024575,0.998979834,0.013125076,0.007490452,0.000864572,0.276851351,0.054840164,,,
0,0.534539073,0.602040963,0.999033794,0.00992571,0.009055668,0.019452672,0.28286673,0.022057951,,,
0,0.445034856,0.596967382,0.998931535,0.007190617,0.003781097,0,0.282595816,0.022462764,,,
0,0.526495393,0.611352138,0.999134551,0.016040512,0.005182866,0.006670542,0.279153024,0.031879499,,,
0,0.469409643,0.597414203,0.998945632,0.007037732,0.005963291,0,0.282179034,0.023142663,,,
0,0.517330473,0.604512893,0.999031252,0.005370342,0.004881551,0.001054587,0.282212093,0.023085986,,,
0,0.528542875,0.618321106,0.999147493,0.006736328,0.00360455,0.024006307,0.280431143,0.027067464,,,
0,0.536635304,0.60337422,0.999072965,0.00878562,0.005748066,0,0.280491722,0.026891935,,,
0,0.491151952,0.610026089,0.999003636,0.010881713,0.005375633,0.030629401,0.28224031,0.023038003,,,
0,0.604835958,0.61680768,0.999216821,0.01230823,0.008993284,0.003308205,0.278319464,0.036839331,,,
0,0.5942573,0.611589962,0.999163785,0.010650825,0.009011375,9450000000,0.278876641,0.033305621,,,
0,0.511285526,0.608087462,0.999025244,0.010140374,0.007132992,0,0.278324537,0.036802283,,,
0,0.550041437,0.618241831,0.999209773,0.008424311,0.004897147,0.005000486,0.282299434,0.022938612,,,
0,0.527177887,0.607655054,0.999050664,0.010272043,0.00562205,0.013738864,0.278129056,0.038308774,,,
0,0.547360211,0.607575779,0.999068343,0.013759083,0.010058179,0.006364196,0.278346766,0.036641148,,,
0,0.549651441,0.613946583,0.999144257,0.009336008,0.006498546,0.003750592,0.280782622,0.026097606,,,
0,0.5028031,0.617766183,0.999036683,0.006217141,0.002965114,0.024984922,0.280248319,0.02762036,,,
0,0.544776483,0.622047017,0.999208155,0.008097323,0.00559273,0.028831031,0.280979455,0.025601756,,,
0,0.561205089,0.612937632,0.999142293,0.011978122,0.010732551,0,0.276182169,0.074729185,,,
0,0.510603032,0.601795932,0.999021084,0.005365974,0.004504128,0.003587851,0.280102067,0.028089505,,,
0,0.504216838,0.609536027,0.99904454,0.012879835,0.008111797,0.003942115,0.277554191,0.043926968,,,
0,0.655048018,0.623293792,0.999329826,0.005346629,0.003486644,0.012147979,0.282091734,0.023294764,,,
0,0.517281724,0.607936119,0.999087755,0.010683274,0.007792391,0.008920726,0.282410242,0.022756435,,,
0,0.482718276,0.609391891,0.998985264,0.01029326,0.005965162,0,0.280142621,0.0279569,,,
0,0.484473261,0.604959714,0.998977869,0.021098218,0.014043272,0,0.276509854,0.063171074,,,
0,0.437283674,0.601017599,0.998871219,0.010750668,0.004066816,0.010724639,0.280849407,0.025925816,,,
0,0.487105738,0.607582986,0.998984687,0.007804656,0.004550292,0.007661418,0.285367282,0.019290562,,,
0,0.517281724,0.611633203,0.999021199,0.014667037,0.010274028,0,0.277949829,0.039848358,,,
0,0.532881587,0.609391891,0.999099772,0.009642404,0.006215946,0.000936881,0.280604098,0.026575833,,,
0,0.504850583,0.606422693,0.999050895,0.015340982,0.007501057,0.013869827,0.282519642,0.022581627,,,
0,0.513040511,0.612634947,0.999063836,0.007722909,0.005197215,0.015033388,0.277831159,0.040964152,,,
0,0.488568225,0.602264374,0.998998437,0.012575312,0.009411257,0.008664224,0.278387461,0.036351162,,,
0,0.451908546,0.605810115,0.998929108,0.00541964,0.004082412,0.012069204,0.283968403,0.020655069,,,
0,0.547603958,0.602891365,0.999007449,0.012105422,0.008361957,0.007632873,0.277035888,0.051344071,,,
0,0.495636913,0.604404791,0.998998899,0.006672678,0.005369395,0.002297313,0.290884576,0.016205957,,,
0,0.46975089,0.596362012,0.998847185,0.004317615,0.0030799,0.010041383,0.284064098,0.02054876,,,
0,0.581387413,0.614400611,0.999221905,0.014848004,0.008802389,0.00345726,0.277090465,0.050412728,,,
0,0.500950617,0.597954713,0.99898746,0.010547861,0.006552196,0.004068746,0.282331223,0.02288581,,,
0,0.508945547,0.607972153,0.999018311,0.007355359,0.005567776,0.007030775,0.281310279,0.024834701,,,
0,0.46975089,0.6049453,0.998931766,0.007610585,0.005266461,0.003509699,0.281978701,0.023497104,,,
0,0.47087213,0.59858891,0.998908079,0.00455412,0.003003792,0.012648112,0.292256893,0.015739477,,,
0,0.611514649,0.621167789,0.99926616,0.009555664,0.007195376,0.007691503,0.279248787,0.031425626,,,
0,0.510651782,0.60703527,0.999016231,0.005213712,0.002373089,0.008959362,0.285681939,0.019031445,,,
0,0.578559938,0.615834763,0.999180077,0.015953772,0.012940946,0,0.277077651,0.05062758,,,
0,0.516452981,0.605565085,0.999057019,0.009983744,0.007016333,0.000980864,0.282579089,0.02248867,,,
0,0.409983913,0.615986105,0.998772657,0.01610541,0.010866677,3750000000,0.277131608,0.04973806,,,
0,0.524740409,0.610645873,0.999064414,0.016564691,0.012812435,0,0.276792665,0.056080062,,,
0,0.523326671,0.616259963,0.999141946,0.009493886,0.005754928,0.025755231,0.279240686,0.031463283,,,
0,0.629405743,0.621535335,0.999292158,0.010324461,0.006938353,0,0.276923599,0.053402873,,,
0,0.549505192,0.612361089,0.99907204,0.012647698,0.008081853,0,0.277497482,0.044605483,,,
0,0.508506801,0.611633203,0.999035874,0.007785935,0.005047493,0.008692002,0.28093068,0.025721715,,,
0,0.541607761,0.613946583,0.999068227,0.009149425,0.006360053,0,0.278352734,0.036598217,,,
1,0.498513138,0.609384684,0.998998899,0.005548813,0.002670037,0.018610645,0.289853809,0.016611831,,,
1,0.469799639,0.599309589,0.999001672,0.007925092,0.001363091,0.001424422,0.286977519,0.018104263,,,
0,0.500853118,0.605716427,0.999032176,0.006487967,0.00388715,0.002256471,0.279635042,0.029773087,,,
0,0.487690733,0.604448032,0.998996126,0.008046777,0.004877808,0.018245517,0.278440425,0.035983154,,,
0,0.471213377,0.605759668,0.998936503,0.00396005,0.002378704,0.001483614,0.282993311,0.021877852,,,
0,0.490128211,0.613362833,0.999056672,0.013490754,0.010212268,0.003223819,0.276906598,0.053732694,,,
0,0.49261444,0.602437337,0.998929686,0.008733826,0.005209691,0.017272028,0.282694899,0.022311534,,,
0,0.50397309,0.608916243,0.999083364,0.008240848,0.001664406,0.003750123,0.281212387,0.02505358,,,
0,0.472529615,0.602855331,0.9989885,0.011291696,0.00852166,0.000925226,0.278971181,0.03279712,,,
0,0.470530883,0.605168711,0.998961115,0.005882041,0.005380624,0.00216435,0.284806654,0.019792142,,,
0,0.46741091,0.601493247,0.998956955,0.0059719,0.005006943,0,0.277203917,0.048605636,,,
0,0.490371959,0.602163479,0.998996357,0.023016465,0.020315988,0,0.276226275,0.072887937,,,
0,0.498561888,0.604678649,0.999046389,0.007510741,0.002320686,0.001117479,0.285355521,0.019300543,,,
0,0.504899332,0.603136396,0.998987691,0.007758478,0.004766141,0.004294129,0.281327779,0.024796253,,,
0,0.501096865,0.606545208,0.999037376,0.00546769,0.004598952,0.014001728,0.286006141,0.018779529,,,
0,0.503924341,0.602581473,0.998977292,0.00412604,0.003131055,0.009133155,0.28155067,0.024323674,,,
0,0.508896797,0.606458727,0.999017617,0.005327284,0.003015645,0.037323547,0.283897075,0.020735744,,,
0,0.498854385,0.600931117,0.998986651,0.011256751,0.007167303,0,0.27756535,0.0437966,,,
0,0.459269731,0.596816039,0.998814717,0.004592809,0.002341897,0.009966855,0.282749743,0.022229423,,,
0,0.542923999,0.620115597,0.999294122,0.012491693,0.011019517,0.018682421,0.281457254,0.024517952,,,
0,0.519134208,0.607446057,0.999044309,0.010243338,0.007250274,0.00619714,0.281070963,0.025381638,,,
0,0.578657437,0.614061892,0.999136516,0.011542554,0.005849752,0.005400247,0.280826828,0.02598348,,,
0,0.506556818,0.604793958,0.999037954,0.021306018,0.019818163,0,0.276718242,0.057755187,,,
0,0.529420368,0.610768388,0.99907932,0.012074221,0.007118643,0.015547202,0.28088637,0.025832329,,,
0,0.4971969,0.601068047,0.999023279,0.010154727,0.009262783,0,0.281681959,0.024059396,,,
0,0.507288061,0.617643667,0.9991691,0.006293272,0.00492522,0.030604099,0.2851492,0.01947929,,,
0,0.50738556,0.601586936,0.998962039,0.011776562,0.007547222,0.000603071,0.277118141,0.049956385,,,
0,0.467703408,0.601716658,0.99896955,0.00450607,0.00405122,0.005181881,0.283667671,0.021003891,,,
0,0.474479598,0.598956457,0.998977407,0.007955045,0.005382495,0.002156317,0.284123463,0.020483894,,,
0,0.567688783,0.612858358,0.99917014,0.019391515,0.006925877,0.005934668,0.278334235,0.036731744,,,
0,0.478477063,0.5987907,0.998961462,0.006759417,0.005130464,0,0.28141625,0.024604931,,,
0,0.543265246,0.603857075,0.99905309,0.00803492,0.007399371,0.000959517,0.278591508,0.034988172,,,
0,0.558377614,0.620245319,0.999205844,0.007700444,0.004603942,0.017949114,0.279214188,0.031587395,,,
0,0.521084191,0.603251704,0.999078395,0.010720091,0.007210972,0,0.279052665,0.032376493,,,
0,0.479647053,0.609665749,0.998970821,0.007246155,0.003490387,0.032527834,0.281799478,0.023831104,,,
0,0.514941744,0.614667262,0.999110402,0.010667049,0.007034425,0,0.277208266,0.048539605,,,
0,0.497343148,0.613737586,0.999025937,0.008635854,0.004337563,0,0.278109298,0.03847061,,,
0,0.53946278,0.615431182,0.999168291,0.008440535,0.005678819,0.002933932,0.281839525,0.023755021,,,
0,0.522595427,0.604044451,0.999020391,0.011339746,0.005273323,0.020161683,0.27851043,0.035512363,,,
0,0.543460245,0.60604794,0.999051473,0.009873292,0.00836071,0.004391527,0.27793534,0.039980228,,,
0,0.567152537,0.612743049,0.999159047,0.008928521,0.006531609,0.002573683,0.280525928,0.026794432,,,
0,0.557402623,0.604448032,0.999055864,0.005397175,0.004447358,0.002191703,0.28484179,0.019759081,,,
0,0.460244723,0.604462445,0.998848341,0.003865823,0.002289494,0.019374405,0.281027627,0.02548509,,,
0,0.533271584,0.620533591,0.999196485,0.006310745,0.004286408,0.032235149,0.282586388,0.022477352,,,
0,0.586993614,0.610544978,0.999106242,0.015467034,0.012549174,0,0.276095888,0.07866309,,,
0,0.445863599,0.59937445,0.998978563,0.007531334,0.004808562,0.013665899,0.283619992,0.021061351,,,
0,0.553892653,0.611150348,0.999123921,0.013012128,0.008476744,0.002381944,0.277729731,0.041986681,,,
0,0.555062643,0.616908575,0.999226642,0.008695137,0.005403082,0.0188603,0.28031426,0.027416803,,,
0,0.508311802,0.599994235,0.998979834,0.011943176,0.009536649,0.008085914,0.280600843,0.026584821,,,
0,0.450153561,0.602307615,0.998991966,0.00798063,0.005440512,530000000,0.28733259,0.017883309,,,
0,0.487105738,0.608844175,0.999046042,0.024376835,0.014914777,0,0.276353443,0.068122935,,,
0,0.463267196,0.602711195,0.998969203,0.009407771,0.004056211,0.004865427,0.278781429,0.033841437,,,
0,0.503680593,0.610862076,0.999021893,0.012610257,0.006368163,0.015372884,0.283824272,0.020819385,,,
0,0.469848389,0.610155811,0.998922869,0.014283263,0.010292743,0,0.277389462,0.045976531,,,
0,0.524301662,0.609644129,0.999085213,0.009584369,0.006631424,0.000168553,0.279295344,0.031211776,,,
0,0.510554283,0.605838943,0.999038763,0.012273909,0.006778026,0.010950188,0.282362604,0.022834112,,,
0,0.504850583,0.61027112,0.999033447,0.007819632,0.004762398,0.013256907,0.278534359,0.035355364,,,
0,0.493979428,0.598848355,0.998960653,0.009583745,0.007177908,0.004558417,0.279701062,0.02951608,,,
0,0.495149417,0.612173713,0.99900121,0.00618282,0.003658824,0.010087486,0.280119659,0.028031738,,,
0,0.49261444,0.604411998,0.999008836,0.010282651,0.007997634,0.004535146,0.276633832,0.059809661,,,
0,0.499829376,0.604642615,0.999002134,0.007190617,0.005489172,0.000516672,0.285140268,0.019487187,,,
0,0.460732219,0.594675622,0.998857353,0.003435247,0.002049316,0.010578362,0.281833525,0.023766367,,,
0,0.56569005,0.613924963,0.999207577,0.019979969,0.012710749,0.001974619,0.276355277,0.068059484,,,
0,0.504314337,0.597810577,0.999003867,0.01058031,0.004628272,0,0.279921839,0.028703653,,,
0,0.499146882,0.608073048,0.999016578,0.006389996,0.004351287,0.000461316,0.280788583,0.026082119,,,
0,0.459805977,0.602415717,0.998890284,0.006165347,0.003713722,0.000546734,0.281790366,0.023848534,,,
0,0.455906011,0.596044913,0.998822805,0.003850222,0.00240241,0.014921952,0.298826027,0.014240942,,,
0,0.584799883,0.618681445,0.999234615,0.006372523,0.004615172,0,0.27835779,0.036561963,,,
0,0.519231707,0.608166736,0.999043847,0.006035551,0.002990067,0.010747665,0.283489616,0.021221646,,,
0,0.553063911,0.614998775,0.999161012,0.014410563,0.010860438,0.001712036,0.277182584,0.04893292,,,
0,0.523521669,0.606083974,0.999067881,0.009468301,0.006893437,0,0.28245203,0.022689082,,,
0,0.483595769,0.624223468,0.999014382,0.017482005,0.010459309,0,0.277175544,0.049042163,,,
0,0.552527665,0.60894507,0.999056326,0.013365949,0.009564722,0,0.277396766,0.045880395,,,
0,0.553892653,0.618148143,0.999199142,0.009796537,0.005552804,0.016885536,0.279174578,0.031775655,,,
0,0.614634622,0.618904856,0.999256454,0.009384058,0.006321999,0,0.276631048,0.059880452,,,
0,0.568810023,0.611496274,0.999094341,0.012476716,0.008093706,0,0.277559623,0.043863381,,,
0,0.517281724,0.614206028,0.999056095,0.008738194,0.005481062,0.014957358,0.280656346,0.026432913,,,
0,0.559450105,0.615625766,0.99907932,0.008497321,0.005817936,0,0.278222462,0.037568187,,,
1,0.406035197,0.595799882,0.998745273,0.006817451,0.001106069,0.015387638,0.279109234,0.032093585,,,
1,0.46404719,0.610710734,0.998976714,0.007306685,0.004723096,0.001602531,0.28457744,0.020013582,,,
0,0.496221908,0.605464189,0.999028941,0.006434925,0.003742419,0.004635377,0.280314318,0.027416627,,,
0,0.487739482,0.603785007,0.998997512,0.009307303,0.005656985,0.019403488,0.278483575,0.035690915,,,
0,0.465607176,0.600931117,0.998866135,0.003990627,0.002349383,0,0.283909911,0.020721134,,,
0,0.501145615,0.612930426,0.999106473,0.013144421,0.009512943,0.002323839,0.276848388,0.054901151,,,
0,0.501486862,0.602819297,0.998958919,0.007792175,0.004503504,0.017249448,0.283324488,0.02143161,,,
0,0.498708136,0.606840687,0.999062912,0.008128524,0.001986308,0.002901381,0.280635907,0.026488524,,,
0,0.475064593,0.602905778,0.998983993,0.009999345,0.006259615,0.000609628,0.279218176,0.031568624,,,
0,0.462048457,0.603316566,0.998946094,0.006378139,0.005661352,0.004969705,0.283659866,0.021013256,,,
0,0.338955784,0.605464189,0.998973247,0.025816456,0.019436996,0,0.275371634,0.150454668,,,
0,0.491541949,0.602667954,0.999015538,0.020550326,0.017896111,0,0.276505785,0.063289143,,,
